Country,Rank,Index,Name Group,Localized Name,Romanized Name,Count,Percent
US,85,85,US-85,Myers,Myers,224824,
US,86,86,US-86,Long,Long,223494,
US,87,87,US-87,Foster,Foster,221040,
US,88,88,US-88,Sanders,Sanders,220902,
US,89,89,US-89,Ross,Ross,219961,
US,90,90,US-90,Morales,Morales,217642,
US,91,91,US-91,Powell,Powell,216553,
US,92,92,US-92,Sullivan,Sullivan,215640,
US,93,93,US-93,Russell,Russell,215432,
US,94,94,US-94,Ortiz,Ortiz,214683,
US,95,95,US-95,Jenkins,Jenkins,213737,
US,96,96,US-96,Gutierrez,Gutierrez,212905,
US,97,97,US-97,Perry,Perry,212644,
US,98,98,US-98,Butler,Butler,210879,
US,99,99,US-99,Barnes,Barnes,210426,
US,100,100,US-100,Fisher,Fisher,210279,
AU,1,1,AU-1,Smith,Smith,114997,
AU,2,2,AU-2,Jones,Jones,55679,
AU,3,3,AU-3,Williams,Williams,55555,
AU,4,4,AU-4,Brown,Brown,54896,
AU,5,5,AU-5,Wilson,Wilson,46961,
AU,6,6,AU-6,Taylor,Taylor,45328,
AU,7,7,AU-7,Johnson,Johnson,33435,
AU,8,8,AU-8,White,White,31099,
AU,9,9,AU-9,Martin,Martin,31058,
AU,10,10,AU-10,Anderson,Anderson,30910,
AU,11,11,AU-11,Thompson,Thompson,29931,
AU,12,12,AU-12,Nguyen,Nguyen,29798,
AU,13,13,AU-13,Turner,Turner,27276,
AU,14,14,AU-14,Walker,Walker,26688,
AU,15,15,AU-15,Harris,Harris,26025,
AU,16,16,AU-16,Lee,Lee,25612,
AU,17,17,AU-17,Ryan,Ryan,25526,
AU,18,18,AU-18,Robinson,Robinson,25168,
AU,19,19,AU-19,Kelly,Kelly,25014,
AU,20,20,AU-20,Murphy,Murphy,24993,
FJ,1,1,FJ-1,Kumar,Kumar,,
FJ,2,2,FJ-2,Prasad,Prasad,,
FJ,3,3,FJ-3,Chand,Chand,,
FJ,4,4,FJ-4,Singh,Singh,,
FJ,5,5,FJ-5,Lal,Lal,,
FJ,6,6,FJ-6,Sharma,Sharma,,
FJ,7,7,FJ-7,Narayan,Narayan,,
FJ,8,8,FJ-8,Khan,Khan,,
FJ,9,9,FJ-9,Ali,Ali,,
FJ,10,10,FJ-10,Devi,Devi,,
FJ,11,11,FJ-11,Ram,Ram,,
FJ,12,12,FJ-12,Naidu,Naidu,,
FJ,13,13,FJ-13,Chandra,Chandra,,
FJ,14,14,FJ-14,Nand,Nand,,
FJ,15,15,FJ-15,Lata,Lata,,
FJ,16,16,FJ-16,Deo,Deo,,
FJ,17,17,FJ-17,Reddy,Reddy,,
FJ,18,18,FJ-18,Prakash,Prakash,,
FJ,19,19,FJ-19,Raj,Raj,,
FJ,20,20,FJ-20,Maharaj,Maharaj,,
FJ,21,21,FJ-21,Waqa,Waqa,,
FJ,22,22,FJ-22,Goundar,Goundar,,
NZ,1,1,NZ-1,Singh,Singh,,
NZ,2,2,NZ-2,Smith,Smith,,
NZ,3,3,NZ-3,Kaur,Kaur,,
NZ,4,4,NZ-4,Williams,Williams,,
NZ,5,5,NZ-5,Patel,Patel,,
NZ,6,6,NZ-6,Wilson,Wilson,,
NZ,7,7,NZ-7,Brown,Brown,,
NZ,8,8,NZ-8,Taylor,Taylor,,
NZ,9,9,NZ-9,Jones,Jones,,
NZ,10,10,NZ-10,Sharma,Sharma,,
AR,1,1,AR-1,González,González,568240,0.0147
AR,2,2,AR-2,Rodríguez,Rodríguez,483212,0.0125
AR,3,3,AR-3,Fernández,Fernández,426253,0.0110
AR,4,4,AR-4,García,García,411462,0.0107
AR,5,5,AR-5,López,López,393704,0.0102
AR,6,6,AR-6,Martínez,Martínez,346271,0.0090
AR,7,7,AR-7,Pérez,Pérez,336094,0.0087
AR,8,8,AR-8,Álvarez,Álvarez,294527,0.0076
AR,9,9,AR-9,Gómez,Gómez,290821,0.0075
AR,10,10,AR-10,Sánchez,Sánchez,271351,0.0070
AR,11,11,AR-11,Díaz,Díaz,256397,0.0066
AR,12,12,AR-12,Vásquez,Vásquez,187974,0.0049
AR,13,13,AR-13,Castro,Castro,173055,0.0045
AR,14,14,AR-14,Romero,Romero,166497,0.0043
AR,15,15,AR-15,Suárez,Suárez,160483,0.0042
AR,16,16,AR-16,Blanco,Blanco,154248,0.0040
AR,17,17,AR-17,Ruiz,Ruiz,140829,0.0036
AR,18,18,AR-18,Alonso,Alonso,135893,0.0035
AR,19,19,AR-19,Torres,Torres,133599,0.0035
AR,20,20,AR-20,Domínguez,Domínguez,132625,0.0034
AR,21,21,AR-21,Gutiérrez,Gutiérrez,130607,0.0034
AR,22,22,AR-22,Sosa,Sosa,129372,0.0034
AR,23,23,AR-23,Iglesias,Iglesias,126822,0.0033
AR,24,24,AR-24,Giménez,Giménez,125009,0.0032
AR,25,25,AR-25,Ramírez,Ramírez,124550,0.0032
AR,26,26,AR-26,Martín,Martín,123938,0.0032
AR,27,27,AR-27,Varela,Varela,119674,0.0031
AR,28,28,AR-28,Ramos,Ramos,118825,0.0031
AR,29,29,AR-29,Núñez,Núñez,118106,0.0031
AR,30,30,AR-30,Rossi,Rossi,116775,0.0030
AR,31,31,AR-31,Silva,Silva,107835,0.0028
AR,32,32,AR-32,Méndez,Méndez,104668,0.0027
AR,33,33,AR-33,Hernández,Hernández,104581,0.0027
AR,34,34,AR-34,Flores,Flores,100092,0.0026
AR,35,35,AR-35,Pereyra,Pereyra,99884,0.0026
AR,36,36,AR-36,Ferrari,Ferrari,98761,0.0026
AR,37,37,AR-37,Ortiz,Ortiz,96761,0.0025
AR,38,38,AR-38,Medina,Medina,96228,0.0025
AR,39,39,AR-39,Benítez,Benítez,95628,0.0025
AR,40,40,AR-40,Herrera,Herrera,94781,0.0025
AR,41,41,AR-41,Arias,Arias,94537,0.0025
AR,42,42,AR-42,Acosta,Acosta,92707,0.0024
AR,43,43,AR-43,Moreno,Moreno,92127,0.0024
AR,44,44,AR-44,Aguirre,Aguirre,91365,0.0024
AR,45,45,AR-45,Otero,Otero,89583,0.0023
AR,46,46,AR-46,Cabrera,Cabrera,88398,0.0023
AR,47,47,AR-47,Rey,Rey,88394,0.0023
AR,48,48,AR-48,Rojas,Rojas,81343,0.0021
AR,49,49,AR-49,Vidal,Vidal,80233,0.0021
AR,50,50,AR-50,Molina,Molina,80050,0.0021
AR,51,51,AR-51,Russo,Russo,79882,0.0021
AR,52,52,AR-52,Paz,Paz,75365,0.0020
AR,53,53,AR-53,Vega,Vega,74107,0.0019
AR,54,54,AR-54,Costa,Costa,73932,0.0019
AR,55,55,AR-55,Bruno,Bruno,73907,0.0019
AR,56,56,AR-56,Romano,Romano,73458,0.0019
AR,57,57,AR-57,Morales,Morales,71587,0.0019
AR,58,58,AR-58,Ríos,Ríos,71534,0.0019
AR,59,59,AR-59,Miranda,Miranda,70713,0.0018
AR,60,60,AR-60,Muñoz,Muñoz,70092,0.0018
AR,61,61,AR-61,Franco,Franco,70055,0.0018
AR,62,62,AR-62,Castillo,Castillo,69720,0.0018
AR,63,63,AR-63,Campos,Campos,69447,0.0018
AR,64,64,AR-64,Bianchi,Bianchi,68510,0.0018
AR,65,65,AR-65,Luna,Luna,66763,0.0017
AR,66,66,AR-66,Correa,Correa,66535,0.0017
AR,67,67,AR-67,Ferreyra,Ferreyra,66461,0.0017
AR,68,68,AR-68,Navarro,Navarro,66457,0.0017
AR,69,69,AR-69,Quiroga,Quiroga,66138,0.0017
AR,70,70,AR-70,Colombo,Colombo,65375,0.0017
AR,71,71,AR-71,Cohen,Cohen,63575,0.0016
AR,72,72,AR-72,Pereyra,Pereyra,63367,0.0016
AR,73,73,AR-73,Vera,Vera,63226,0.0016
AR,74,74,AR-74,Lorenzo,Lorenzo,63157,0.0016
AR,75,75,AR-75,Gil,Gil,62727,0.0016
AR,76,76,AR-76,Santos,Santos,60580,0.0016
AR,77,77,AR-77,Delgado,Delgado,59333,0.0015
AR,78,78,AR-78,Godoy,Godoy,58956,0.0015
AR,79,79,AR-79,Rivas,Rivas,58811,0.0015
AR,80,80,AR-80,Rivero,Rivero,58604,0.0015
AR,81,81,AR-81,Gallo,Gallo,57990,0.0015
AR,82,82,AR-82,Peralta,Peralta,57192,0.0015
AR,83,83,AR-83,Soto,Soto,55633,0.0014
AR,84,84,AR-84,Figueroa,Figueroa,55515,0.0014
AR,85,85,AR-85,Juárez,Juárez,55310,0.0014
AR,86,86,AR-86,Marino,Marino,54806,0.0014
AR,87,87,AR-87,Ponce,Ponce,54009,0.0014
AR,88,88,AR-88,Calvo,Calvo,52282,0.0014
AR,89,89,AR-89,Ibáñez,Ibáñez,51972,0.0013
AR,90,90,AR-90,Cáceres,Cáceres,51493,0.0013
AR,91,91,AR-91,Carrizo,Carrizo,50657,0.0013
AR,92,92,AR-92,Vargas,Vargas,50613,0.0013
AR,93,93,AR-93,Mendoza,Mendoza,50588,0.0013
AR,94,94,AR-94,Aguilar,Aguilar,49717,0.0013
AR,95,95,AR-95,Ledesma,Ledesma,49645,0.0013
AR,96,96,AR-96,Guzmán,Guzmán,49543,0.0013
AR,97,97,AR-97,Soria,Soria,49291,0.0013
AR,98,98,AR-98,Villalba,Villalba,48602,0.0013
AR,99,99,AR-99,Prieto,Prieto,48355,0.0013
AR,100,100,AR-100,Maldonado,Maldonado,47344,0.0012
BR,1,1,BR-1,Silva,Silva,20882120,0.1050
BR,2,2,BR-2,Santos,Santos,13433982,0.0680
BR,3,3,BR-3,Sousa,Sousa,9810832,0.0490
BR,4,4,BR-4,Oliveira,Oliveira,6209493,0.0310
BR,5,5,BR-5,Pereira,Pereira,5892937,0.0290
BR,6,6,BR-6,Lima,Lima,5007393,0.0250
BR,7,7,BR-7,Carvalho,Carvalho,4630387,0.0233
BR,8,8,BR-8,Ferreira,Ferreira,4590010,0.0229
BR,9,9,BR-9,Rodrigues,Rodrigues,4510002,0.0227
BR,10,10,BR-10,Almeida,Almeida,4393398,0.0216
BR,11,11,BR-11,Costa,Costa,3905800,0.0194
BR,12,12,BR-12,Gomes,Gomes,3848000,0.0192
BR,13,13,BR-13,Martins,Martins,3650200,0.0183
BR,14,14,BR-14,Araújo,Araújo,3320780,0.0169
BR,15,15,BR-15,Melo,Melo,3209000,0.0162
BR,16,16,BR-16,Barbosa,Barbosa,3040300,0.0152
BR,17,17,BR-17,Ribeiro,Ribeiro,3010000,0.0150
BR,18,18,BR-18,Alves,Alves,2960500,0.0148
BR,19,19,BR-19,Cardoso,Cardoso,2830120,0.0141
BR,20,20,BR-20,Schmitz,Schmitz,2673000,0.0133
BR,20,20,BR-20,Schmidt,Schmidt,2673000,0.0133
BR,21,21,BR-21,Rocha,Rocha,2540600,0.0127
BR,22,22,BR-22,Correia,Correia,2505070,0.0125
BR,22,22,BR-22,Correa,Correa,2505070,0.0125
BR,23,23,BR-23,Dias,Dias,2467000,0.0123
BR,24,24,BR-24,Teixeira,Teixeira,2408500,0.0120
BR,25,25,BR-25,Fernandes,Fernandes,2379700,0.0120
BR,26,26,BR-26,Azevedo,Azevedo,2370000,0.0119
BR,27,27,BR-27,Cavalcante,Cavalcante,2366300,0.0119
BR,27,27,BR-27,Cavalcanti,Cavalcanti,2366300,0.0119
BR,28,28,BR-28,Montes,Montes,2362000,0.0118
BR,29,29,BR-29,Morais,Morais,2354500,0.0118
BR,30,30,BR-30,Gonçalves,Gonçalves,2348000,0.0117
CL,1,1,CL-1,González,González,741388,
CL,2,2,CL-2,Muñoz,Muñoz,578673,
CL,3,3,CL-3,Rojas,Rojas,413897,
CL,4,4,CL-4,Díaz,Díaz,410802,
CL,5,5,CL-5,Pérez,Pérez,326867,
CL,6,6,CL-6,Soto,Soto,298062,
CL,7,7,CL-7,Contreras,Contreras,276887,
CL,8,8,CL-8,Silva,Silva,259950,
CL,9,9,CL-9,Martínez,Martínez,252966,
CL,10,10,CL-10,Sepúlveda,Sepúlveda,251078,
CL,11,11,CL-11,Morales,Morales,248448,
CL,12,12,CL-12,Rodríguez,Rodríguez,243695,
CL,13,13,CL-13,López,López,240181,
CL,14,14,CL-14,Fuentes,Fuentes,228609,
CL,15,15,CL-15,Hernández,Hernández,226848,
CL,16,16,CL-16,Torres,Torres,226480,
CL,17,17,CL-17,Araya,Araya,224232,
CL,18,18,CL-18,Flores,Flores,221231,
CL,19,19,CL-19,Espinoza,Espinoza,219375,
CL,20,20,CL-20,Valenzuela,Valenzuela,215025,
CL,21,21,CL-21,Castillo,Castillo,213321,
CL,22,22,CL-22,Ramírez,Ramírez,211191,
CL,23,23,CL-23,Reyes,Reyes,208752,
CL,24,24,CL-24,Gutiérrez,Gutiérrez,201734,
CL,25,25,CL-25,Castro,Castro,199508,
CL,26,26,CL-26,Vargas,Vargas,198471,
CL,27,27,CL-27,Álvarez,Álvarez,193002,
CL,28,28,CL-28,Vásquez,Vásquez,189946,
CL,29,29,CL-29,Tapia,Tapia,179905,
CL,30,30,CL-30,Fernández,Fernández,179246,
CL,31,31,CL-31,Sánchez,Sánchez,178615,
CL,32,32,CL-32,Carrasco,Carrasco,172877,
CL,33,33,CL-33,Gómez,Gómez,172758,
CL,34,34,CL-34,Cortés,Cortés,171370,
CL,35,35,CL-35,Herrera,Herrera,170309,
CL,36,36,CL-36,Núñez,Núñez,165806,
CL,37,37,CL-37,Jara,Jara,161085,
CL,38,38,CL-38,Vergara,Vergara,155118,
CL,39,39,CL-39,Rivera,Rivera,147835,
CL,40,40,CL-40,Figueroa,Figueroa,145460,
CL,41,41,CL-41,Riquelme,Riquelme,143590,
CL,42,42,CL-42,García,García,142002,
CL,43,43,CL-43,Miranda,Miranda,138939,
CL,44,44,CL-44,Bravo,Bravo,138392,
CL,45,45,CL-45,Vera,Vera,137646,
CL,46,46,CL-46,Molina,Molina,131094,
CL,47,47,CL-47,Vega,Vega,128132,
CL,48,48,CL-48,Campos,Campos,126260,
CL,49,49,CL-49,Sandoval,Sandoval,125640,
CL,50,50,CL-50,Orellana,Orellana,123619,
CL,51,51,CL-51,Zúñiga,Zúñiga,120757,
CL,52,52,CL-52,Olivares,Olivares,120074,
CL,53,53,CL-53,Alarcón,Alarcón,118019,
CL,54,54,CL-54,Gallardo,Gallardo,117752,
CL,55,55,CL-55,Ortiz,Ortiz,117228,
CL,56,56,CL-56,Garrido,Garrido,115109,
CL,57,57,CL-57,Salazar,Salazar,113881,
CL,58,58,CL-58,Guzmán,Guzmán,109922,
CL,59,59,CL-59,Henríquez,Henríquez,109364,
CL,60,60,CL-60,Saavedra,Saavedra,108702,
CL,61,61,CL-61,Navarro,Navarro,107897,
CL,62,62,CL-62,Aguilera,Aguilera,107864,
CL,63,63,CL-63,Parra,Parra,106100,
CL,64,64,CL-64,Romero,Romero,105597,
CL,65,65,CL-65,Aravena,Aravena,105441,
CL,66,66,CL-66,Pizarro,Pizarro,105352,
CL,67,67,CL-67,Godoy,Godoy,103887,
CL,68,68,CL-68,Peña,Peña,103377,
CL,69,69,CL-69,Cáceres,Cáceres,102830,
CL,70,70,CL-70,Leiva,Leiva,99890,
CL,71,71,CL-71,Escobar,Escobar,97979,
CL,72,72,CL-72,Yáñez,Yáñez,96589,
CL,73,73,CL-73,Valdés,Valdés,96528,
CL,74,74,CL-74,Vidal,Vidal,96037,
CL,75,75,CL-75,Salinas,Salinas,94110,
CL,76,76,CL-76,Cárdenas,Cárdenas,93925,
CL,77,77,CL-77,Jiménez,Jiménez,92032,
CL,78,78,CL-78,Ruiz,Ruiz,91539,
CL,79,79,CL-79,Lagos,Lagos,91024,
CL,80,80,CL-80,Maldonado,Maldonado,89091,
CL,81,81,CL-81,Bustos,Bustos,88445,
CL,82,82,CL-82,Medina,Medina,87578,
CL,83,83,CL-83,Pino,Pino,86295,
CL,84,84,CL-84,Palma,Palma,82735,
CL,85,85,CL-85,Moreno,Moreno,82548,
CL,86,86,CL-86,Sanhueza,Sanhueza,82383,
CL,87,87,CL-87,Carvajal,Carvajal,81785,
CL,88,88,CL-88,Navarrete,Navarrete,81729,
CL,89,89,CL-89,Sáez,Sáez,80938,
CL,90,90,CL-90,Alvarado,Alvarado,79985,
CL,91,91,CL-91,Donoso,Donoso,79855,
CL,92,92,CL-92,Poblete,Poblete,79248,
CL,93,93,CL-93,Bustamante,Bustamante,78732,
CL,94,94,CL-94,Toro,Toro,78659,
CL,95,95,CL-95,Ortega,Ortega,78086,
CL,96,96,CL-96,Venegas,Venegas,76900,
CL,97,97,CL-97,Guerrero,Guerrero,76823,
CL,98,98,CL-98,Paredes,Paredes,75825,
CL,99,99,CL-99,Farías,Farías,75242,
CL,100,100,CL-100,San Martín,San Martín,74575,
CO,1,1,CO-1,Rodríguez,Rodríguez,707789,
CO,2,2,CO-2,Gómez,Gómez,537843,
CO,3,3,CO-3,González,González,531484,
CO,4,4,CO-4,Martínez,Martínez,530721,
CO,5,5,CO-5,García,García,524835,
CO,6,6,CO-6,López,López,509880,
CO,7,7,CO-7,Hernández,Hernández,454471,
CO,8,8,CO-8,Sánchez,Sánchez,449750,
CO,9,9,CO-9,Ramírez,Ramírez,427404,
CO,10,10,CO-10,Pérez,Pérez,418660,
CO,11,11,CO-11,Díaz,Díaz,388419,
CO,12,12,CO-12,Muñoz,Muñoz,293759,
CO,13,13,CO-13,Rojas,Rojas,286038,
CO,14,14,CO-14,Moreno,Moreno,265374,
CO,15,15,CO-15,Jiménez,Jiménez,261391,
PY,1,1,PY-1,González,González,443804,0.0662
PY,2,2,PY-2,Benítez,Benítez,324473,0.0484
PY,3,3,PY-3,Martínez,Martínez,280227,0.0418
PY,4,4,PY-4,López,López,209835,0.0313
PY,5,5,PY-5,Giménez,Giménez,174974,0.0261
PY,6,6,PY-6,Vera,Vera,170281,0.0254
PY,7,7,PY-7,Duarte,Duarte,139443,0.0208
PY,8,8,PY-8,Ramírez,Ramírez,137432,0.0205
PY,9,9,PY-9,Villalba,Villalba,134750,0.0201
PY,10,10,PY-10,Fernández,Fernández,130057,0.0194
PY,11,11,PY-11,Gómez,Gómez,121342,0.0181
PY,12,12,PY-12,Acosta,Acosta,119331,0.0178
PY,13,13,PY-13,Rojas,Rojas,117990,0.0176
PY,14,14,PY-14,Ortiz,Ortiz,113297,0.0169
PY,15,15,PY-15,Cáceres,Cáceres,112627,0.0168
PY,16,16,PY-16,Rodríguez,Rodríguez,105923,0.0158
PY,17,17,PY-17,Ruiz,Ruiz,105252,0.0157
PY,18,18,PY-18,Núñez,Núñez,103241,0.0154
PY,19,19,PY-19,Ayala,Ayala,99219,0.0148
PY,20,20,PY-20,Báez,Báez,97878,0.0146
PY,21,21,PY-21,Galeano,Galeano,93185,0.0139
PY,22,22,PY-22,Herrera,Herrera,89833,0.0134
PY,23,23,PY-23,Franco,Franco,85140,0.0127
PY,24,24,PY-24,Torres,Torres,83800,0.0125
PY,25,25,PY-25,Cardozo,Cardozo,83800,0.0125
PE,1,1,PE-1,Quispe,Quispe,145812,0.0218
PE,2,2,PE-2,Flores,Flores,143733,0.0214
PE,3,3,PE-3,Sánchez,Sánchez,136158,0.0203
PE,4,4,PE-4,Rodríguez,Rodríguez,133208,0.0199
PE,5,5,PE-5,García,García,130593,0.0195
PE,6,6,PE-6,Rojas,Rojas,111286,0.0166
PE,7,7,PE-7,González,González,97610,0.0146
PE,8,8,PE-8,Díaz,Díaz,96135,0.0143
PE,9,9,PE-9,Chávez,Chávez,94660,0.0141
PE,10,10,PE-10,Torres,Torres,94057,0.0140
PE,11,11,PE-11,Ramírez,Ramírez,93520,0.0140
PE,12,12,PE-12,Mendoza,Mendoza,92045,0.0137
PE,13,13,PE-13,Ramos,Ramos,91442,0.0136
PE,14,14,PE-14,López,López,90571,0.0135
PE,15,15,PE-15,Castillo,Castillo,84470,0.0126
PE,16,16,PE-16,Espinoza,Espinoza,84470,0.0126
PE,17,17,PE-17,Vásquez,Vásquez,78570,0.0117
PE,18,18,PE-18,Huamán,Huamán,72135,0.0108
PE,19,19,PE-19,Pérez,Pérez,71866,0.0107
PE,20,20,PE-20,Vargas,Vargas,71598,0.0107
PE,21,21,PE-21,Gutiérrez,Gutiérrez,69855,0.0104
PE,22,22,PE-22,Fernández,Fernández,66034,0.0099
PE,23,23,PE-23,Castro,Castro,65766,0.0098
PE,24,24,PE-24,Mamani,Mamani,62213,0.0093
PE,25,25,PE-25,Ruíz,Ruíz,62213,0.0093
PE,26,26,PE-26,Romero,Romero,57252,0.0085
PE,27,27,PE-27,Martínez,Martínez,56715,0.0085
PE,28,28,PE-28,Morales,Morales,55777,0.0083
PE,29,29,PE-29,Reyes,Reyes,55240,0.0082
PE,30,30,PE-30,Salazar,Salazar,53766,0.0080
SR,1,1,SR-1,Lin,Lin,,
SR,2,2,SR-2,Pinas,Pinas,,
SR,3,3,SR-3,Wong,Wong,,
SR,4,4,SR-4,Chin,Chin,,
SR,5,5,SR-5,Mohan,Mohan,,
SR,6,6,SR-6,Kalloe,Kalloe,,
SR,7,7,SR-7,Singh,Singh,,
SR,8,8,SR-8,Lie,Lie,,
SR,9,9,SR-9,van Dijk,van Dijk,,
SR,10,10,SR-10,Tjin,Tjin,,
SR,11,11,SR-11,Kluivert,Kluivert,,
SR,12,12,SR-12,Semil,Semil,,
SR,13,13,SR-13,Sabajo,Sabajo,,